machine-time,callsign,altitude,ground-speed,track,lat,lon,vertical-rate
1432329921,jbu416,5900,268,345,37.83572,-122.31038,2688
1432329921,jbu416,13150,268,345,37.83572,-122.31038,2688
1432329922,jbu416,8150,268,345,37.83915,-122.31163,2688
1432329922,jbu416,5900,268,345,37.83915,-122.31163,2688
1432329922,jbu416,1200,268,345,37.83915,-122.31163,2688
1432329923,jbu416,1200,285,92,37.83915,-122.31163,1920
1432329923,jbu416,5900,285,92,37.83915,-122.31163,1920
1432329924,jbu416,5900,285,92,37.83915,-122.31163,1920
1432329924,jbu416,5875,285,92,37.83915,-122.31163,1920
1432329925,jbu416,5875,285,92,37.83915,-122.31163,1920
1432329925,jbu416,10900,285,92,37.83915,-122.31163,1920
1432329925,jbu416,7775,285,92,37.83915,-122.31163,1920
1432329925,jbu416,5875,285,92,37.83915,-122.31163,1920
1432329926,jbu416,5875,285,92,37.83915,-122.31163,1920
1432329927,jbu416,7825,285,92,37.83915,-122.31163,1920
1432329927,jbu416,7825,286,99,37.83915,-122.31163,2048
1432329928,jbu416,7900,286,99,37.83203,-122.43642,2048
1432329929,jbu416,8450,286,99,37.83203,-122.43642,2048
1432329929,jbu416,9150,286,99,37.83203,-122.43642,2048
1432329929,jbu416,7925,286,99,37.83203,-122.43642,2048
1432329930,jbu416,7925,286,99,37.83203,-122.43642,2048
1432329930,jbu416,7950,286,99,37.83203,-122.43642,2048
1432329930,jbu416,7950,270,345,37.83203,-122.43642,2432
1432329931,jbu416,7950,270,345,37.83203,-122.43642,2432
1432329931,jbu416,5875,270,345,37.83203,-122.43642,2432
1432329932,jbu416,5875,270,345,37.83203,-122.43642,2432
1432329932,jbu416,8000,270,345,37.83203,-122.43642,2432
1432329932,jbu416,9300,270,345,37.83203,-122.43642,2432
1432329932,jbu416,5875,270,345,37.83203,-122.43642,2432
1432329932,jbu416,8000,270,345,37.83203,-122.43642,2432
1432329932,jbu416,5875,270,345,37.83203,-122.43642,2432
1432329932,jbu416,9325,270,345,37.83203,-122.43642,2432
1432329933,jbu416,5875,270,345,37.83203,-122.43642,2432
1432329933,jbu416,8625,270,345,37.83203,-122.43642,2432
1432329933,jbu416,5875,270,345,37.83203,-122.43642,2432
1432329934,jbu416,5875,270,345,37.83203,-122.43642,2432
1432329935,jbu416,9450,270,345,37.83203,-122.43642,2432
1432329935,jbu416,8125,270,345,37.83203,-122.43642,2432
1432329935,jbu416,10875,270,345,37.83203,-122.43642,2432
1432329935,jbu416,15425,270,345,37.83203,-122.43642,2432
1432329937,jbu416,8200,270,345,37.83203,-122.43642,2432
1432329937,jbu416,8200,271,345,37.83203,-122.43642,2368
1432329938,jbu416,8800,271,345,37.85847,-122.31855,2368
1432329938,aal433,8800,271,345,37.85847,-122.31855,2368
1432329938,aal433,10875,271,345,37.85847,-122.31855,2368
1432329939,aal433,8300,271,345,37.85847,-122.31855,2368
1432329940,aal433,9750,271,345,37.85847,-122.31855,2368
1432329940,aal433,8325,271,345,37.85847,-122.31855,2368
1432329941,aal433,5900,271,345,37.85847,-122.31855,2368
1432329942,aal433,5900,271,345,37.85847,-122.31855,2368
1432329944,aal433,9025,271,345,37.86587,-122.32118,2368
1432329944,aal433,5900,271,345,37.86587,-122.32118,2368
1432329945,aal433,8500,271,345,37.86587,-122.32118,2368
1432329946,aal433,8525,271,345,37.86587,-122.32118,2368
1432329946,aal433,5900,271,345,37.86587,-122.32118,2368
1432329946,aal433,5900,288,116,37.86587,-122.32118,1920
1432329947,aal433,5900,288,116,37.86587,-122.32118,1920
1432329948,aal433,8575,288,116,37.86587,-122.32118,1920
1432329948,aal433,9175,288,116,37.86587,-122.32118,1920
1432329948,aal433,5900,288,116,37.86587,-122.32118,1920
1432329948,aal433,8575,288,116,37.86587,-122.32118,1920
1432329948,aal433,5900,288,116,37.86587,-122.32118,1920
1432329949,aal433,5900,288,116,37.86587,-122.32118,1920
1432329949,aal433,9200,288,116,37.86587,-122.32118,1920
1432329949,aal433,10875,288,116,37.86587,-122.32118,1920
1432329949,aal433,5900,288,116,37.86587,-122.32118,1920
1432329949,aal433,9225,288,116,37.86587,-122.32118,1920
1432329949,aal433,9225,289,116,37.86587,-122.32118,1792
1432329949,aal433,5900,289,116,37.86587,-122.32118,1792
1432329950,aal433,5900,289,116,37.86587,-122.32118,1792
1432329950,aal433,9250,289,116,37.86587,-122.32118,1792
1432329950,aal433,14275,289,116,37.86587,-122.32118,1792
1432329950,aal433,5900,289,116,37.86587,-122.32118,1792
1432329950,aal433,8650,289,116,37.86587,-122.32118,1792
1432329950,aal433,10875,289,116,37.86587,-122.32118,1792
1432329951,aal433,10875,289,116,37.86587,-122.32118,1792
1432329951,aal433,9275,289,116,37.87431,-122.32417,1792
1432329951,aal433,8650,289,116,37.87431,-122.32417,1792
1432329951,aal433,10875,289,116,37.87431,-122.32417,1792
1432329951,aal433,8650,289,116,37.87431,-122.32417,1792
1432329951,aal433,9275,289,116,37.87431,-122.32417,1792
1432329951,aal433,9275,289,116,37.87431,-122.32417,1728
1432329951,aal433,5900,289,116,37.87431,-122.32417,1728
1432329951,aal433,9275,289,116,37.87431,-122.32417,1728
1432329951,aal433,9275,276,345,37.87431,-122.32417,2240
1432329951,aal433,5900,276,345,37.87431,-122.32417,2240
1432329952,aal433,5900,276,345,37.87431,-122.32417,2240
1432329952,aal433,8675,276,345,37.87431,-122.32417,2240
1432329952,aal433,9300,276,345,37.87431,-122.32417,2240
1432329952,aal433,8675,276,345,37.87431,-122.32417,2240
1432329952,aal433,8675,276,345,37.81969,-122.40053,2240
1432329952,aal433,8700,276,345,37.81969,-122.40053,2240
1432329952,aal433,5900,276,345,37.81969,-122.40053,2240
1432329952,aal433,10875,276,345,37.81969,-122.40053,2240
1432329953,aal433,10875,290,116,37.81969,-122.40053,1728
1432329953,aal433,8700,290,116,37.81918,-122.39916,1728
1432329953,aal433,10875,290,116,37.81918,-122.39916,1728
1432329954,aal433,10875,290,116,37.81918,-122.39916,1728
1432329954,aal433,10875,291,116,37.81918,-122.39916,1728
1432329954,aal433,9400,291,116,37.81918,-122.39916,1728
1432329955,aal433,9425,291,116,37.87949,-122.32598,1728
1432329955,aal433,8775,291,116,37.87949,-122.32598,1728
1432329955,aal433,5900,291,116,37.87949,-122.32598,1728
1432329955,aal433,8775,291,116,37.87949,-122.32598,1728
1432329955,aal433,9425,291,116,37.87949,-122.32598,1728
1432329955,aal433,8775,291,116,37.87949,-122.32598,1728
1432329956,aal433,8800,291,116,37.87949,-122.32598,1728
1432329956,aal433,9475,291,116,37.88086,-122.32649,1728
1432329957,aal433,8825,291,116,37.88086,-122.32649,1728
1432329957,aal433,8850,291,116,37.88086,-122.32649,1728
1432329958,aal433,8850,291,116,37.88086,-122.32649,1728
1432329958,aal433,14550,291,116,37.88086,-122.32649,1728
1432329958,aal433,10750,291,116,37.88086,-122.32649,1728
1432329958,aal433,8875,291,116,37.88086,-122.32649,1728
1432329958,aal433,10750,291,116,37.88086,-122.32649,1728
1432329959,aal433,8875,291,116,37.81545,-122.38990,1728
1432329959,aal433,8875,292,116,37.81545,-122.38990,1728
1432329959,aal433,900,292,116,37.81545,-122.38990,1728
1432329959,aal433,8900,292,116,37.81512,-122.38916,1728
1432329959,aal433,9600,292,116,37.81512,-122.38916,1728
1432329959,aal433,900,292,116,37.81512,-122.38916,1728
1432329960,aal433,8925,292,116,37.81512,-122.38916,1728
1432329961,aal433,10875,292,116,37.81512,-122.38916,1728
1432329961,aal433,13900,292,116,37.81512,-122.38916,1728
1432329961,aal433,13900,293,116,37.81512,-122.38916,1792
1432329961,aal433,9650,293,116,37.81512,-122.38916,1792
1432329962,aal433,9650,277,345,37.81512,-122.38916,2432
1432329962,aal433,13925,277,345,37.81512,-122.38916,2432
1432329962,aal433,10875,277,345,37.81512,-122.38916,2432
1432329962,aal433,8975,277,345,37.81512,-122.38916,2432
1432329962,aal433,9700,277,345,37.81512,-122.38916,2432
1432329962,aal433,10875,277,345,37.81512,-122.38916,2432
1432329962,aal433,9725,277,345,37.81512,-122.38916,2432
1432329963,aal433,9000,277,345,37.81512,-122.38916,2432
1432329963,aal433,5900,277,345,37.81512,-122.38916,2432
1432329963,aal433,10875,277,345,37.81512,-122.38916,2432
1432329963,aal433,9025,277,345,37.81261,-122.38273,2432
1432329963,aal433,10875,277,345,37.81261,-122.38273,2432
1432329964,aal433,9775,277,345,37.81261,-122.38273,2432
1432329964,aal433,10875,277,345,37.81261,-122.38273,2432
1432329965,aal433,10875,277,345,37.81261,-122.38273,2432
1432329965,aal433,10875,277,345,37.81261,-122.38273,2496
1432329965,aal433,9075,277,345,37.81261,-122.38273,2496
1432329965,aal433,9075,293,116,37.81261,-122.38273,1984
1432329965,aal433,10875,293,116,37.81261,-122.38273,1984
1432329965,aal433,9825,293,116,37.81261,-122.38273,1984
1432329966,aal433,9825,278,345,37.81261,-122.38273,2496
1432329966,aal433,9875,278,345,37.81261,-122.38273,2496
1432329966,aal433,9125,278,345,37.81261,-122.38273,2496
1432329967,aal433,10875,278,345,37.81261,-122.38273,2496
1432329967,aal433,1200,278,345,37.81261,-122.38273,2496
1432329967,aal433,10875,278,345,37.81261,-122.38273,2496
1432329967,aal433,1200,278,345,37.81261,-122.38273,2496
1432329969,aal433,9200,278,345,37.80931,-122.37450,2496
1432329969,aal433,9975,278,345,37.80931,-122.37450,2496
1432329969,aal433,9975,278,345,37.80931,-122.37450,2560
1432329970,aal433,9975,293,116,37.80931,-122.37450,2240
1432329971,aal433,10875,293,116,37.80931,-122.37450,2240
1432329971,aal433,10875,278,345,37.80931,-122.37450,2624
1432329971,aal433,5900,278,345,37.80931,-122.37450,2624
1432329972,aal433,5900,278,345,37.80931,-122.37450,2624
1432329972,aal433,5925,278,345,37.80931,-122.37450,2624
1432329973,aal433,5925,278,345,37.80931,-122.37450,2624
1432329974,aal433,5950,278,345,37.80931,-122.37450,2624
1432329974,aal433,5950,279,346,37.80931,-122.37450,2112
1432329974,aal433,10200,279,346,37.90402,-122.33469,2112
1432329975,aal433,10875,279,346,37.90402,-122.33469,2112
1432329975,aal433,9450,279,346,37.90402,-122.33469,2112
1432329975,aal433,9450,279,346,37.80533,-122.36467,2112
1432329975,aal433,5950,279,346,37.80533,-122.36467,2112
1432329975,aal433,9450,279,346,37.80533,-122.36467,2112
1432329976,aal433,9475,279,346,37.80533,-122.36467,2112
1432329976,aal433,1200,279,346,37.80533,-122.36467,2112
1432329976,aal433,5975,279,346,37.80533,-122.36467,2112
1432329976,aal433,1200,279,346,37.80533,-122.36467,2112
1432329976,aal433,5975,279,346,37.80533,-122.36467,2112
1432329976,aal433,1200,279,346,37.80533,-122.36467,2112
1432329977,aal433,5975,279,346,37.80533,-122.36467,2112
1432329977,aal433,9500,279,346,37.80533,-122.36467,2112
1432329977,aal433,1200,279,346,37.80533,-122.36467,2112
1432329977,aal433,5975,279,346,37.80533,-122.36467,2112
1432329977,aal433,1200,279,346,37.80533,-122.36467,2112
1432329977,aal433,10275,279,346,37.80533,-122.36467,2112
1432329977,aal433,10275,279,346,37.90772,-122.33557,2112
1432329977,aal433,9525,279,346,37.90772,-122.33557,2112
1432329978,aal433,1100,279,346,37.90772,-122.33557,2112
1432329978,aal433,9525,279,346,37.80377,-122.36077,2112
1432329979,aal433,9575,279,346,37.80377,-122.36077,2112
1432329979,aal433,6050,279,346,37.80377,-122.36077,2112
1432329979,aal433,9600,279,346,37.80377,-122.36077,2112
1432329980,aal433,9600,283,352,37.80377,-122.36077,1152
1432329980,aal433,9600,283,352,37.80251,-122.35760,1152
1432329980,aal433,6050,283,352,37.80251,-122.35760,1152
1432329980,aal433,9625,283,352,37.80251,-122.35760,1152
1432329980,aal433,13875,283,352,37.80251,-122.35760,1152
1432329981,aal433,9625,283,352,37.80251,-122.35760,1152
1432329981,aal433,9650,283,352,37.80251,-122.35760,1152
1432329981,aal433,9650,293,116,37.80251,-122.35760,1984
1432329982,aal433,9650,293,116,37.80251,-122.35760,1984
1432329982,aal433,10350,293,116,37.80251,-122.35760,1984
1432329982,aal433,9675,293,116,37.80251,-122.35760,1984
1432329982,aal433,9675,285,356,37.80251,-122.35760,896
1432329983,aal433,1100,285,356,37.80251,-122.35760,896
1432329985,aal433,9750,285,356,37.80251,-122.35760,896
1432329985,aal433,6200,285,356,37.80251,-122.35760,896
1432329987,aal433,6200,285,356,37.80251,-122.35760,896
1432329987,aal433,9825,285,356,37.80251,-122.35760,896
1432329989,aal433,9875,285,356,37.79691,-122.34369,896
1432329990,aal433,6350,285,356,37.79691,-122.34369,896
1432329991,aal433,6350,295,116,37.79691,-122.34369,1664
1432329991,aal433,6400,295,116,37.79691,-122.34369,1664
1432329991,aal433,10450,295,116,37.92629,-122.33455,1664
1432329991,aal433,1400,295,116,37.92629,-122.33455,1664
1432329992,aal433,1400,295,116,37.92629,-122.33455,1664
1432329992,aal433,10475,295,116,37.92751,-122.33411,1664
1432329992,aal433,9975,295,116,37.92751,-122.33411,1664
1432329993,aal433,1400,295,116,37.92751,-122.33411,1664
1432329993,aal433,9975,295,116,37.92751,-122.33411,1664
1432329993,aal433,1400,295,116,37.92751,-122.33411,1664
1432329994,aal433,10500,295,116,37.92946,-122.33330,1664
1432329994,aal433,10500,296,116,37.92946,-122.33330,1664
1432329994,aal433,1400,296,116,37.92946,-122.33330,1664
1432329994,aal433,6500,296,116,37.92946,-122.33330,1664
1432329994,aal433,1400,296,116,37.92946,-122.33330,1664
1432329994,aal433,10025,296,116,37.92946,-122.33330,1664
1432329995,aal433,13350,296,116,37.92946,-122.33330,1664
1432329996,aal433,1400,296,116,37.92946,-122.33330,1664
1432329997,aal433,10075,296,116,37.92946,-122.33330,1664
1432329997,aal433,13300,296,116,37.92946,-122.33330,1664
1432329997,aal433,1100,296,116,37.92946,-122.33330,1664
1432329997,aal433,12675,296,116,37.92946,-122.33330,1664
1432329997,aal433,10550,296,116,37.93425,-122.33067,1664
1432329997,aal433,10100,296,116,37.93425,-122.33067,1664
1432329997,aal433,10100,305,23,37.93425,-122.33067,1088
1432329998,aal433,12700,305,23,37.93425,-122.33067,1088
1432329998,aal433,10100,305,23,37.93425,-122.33067,1088
1432329998,aal433,10100,305,23,37.79134,-122.32990,1088
1432329998,aal433,13275,305,23,37.79134,-122.32990,1088
1432329998,aal433,10550,305,23,37.79134,-122.32990,1088
1432329998,aal433,10125,305,23,37.79134,-122.32990,1088
1432329999,aal433,1300,305,23,37.79134,-122.32990,1088
1432329999,aal433,1100,305,23,37.79134,-122.32990,1088
1432329999,aal433,10125,305,23,37.79134,-122.32990,1088
1432329999,aal433,6700,305,23,37.79134,-122.32990,1088
1432329999,aal433,10575,305,23,37.79134,-122.32990,1088
1432329999,aal433,6725,305,23,37.79134,-122.32990,1088
1432329999,aal433,12800,305,23,37.79134,-122.32990,1088
1432330000,aal433,10575,305,23,37.79134,-122.32990,1088
1432330000,aal433,13225,305,23,37.79134,-122.32990,1088
1432330000,aal433,6750,305,23,37.79134,-122.32990,1088
1432330000,aal433,12825,305,23,37.79134,-122.32990,1088
1432330000,aal433,10575,305,23,37.93747,-122.32846,1088
1432330000,aal433,6750,305,23,37.93747,-122.32846,1088
1432330000,aal433,10575,305,23,37.93747,-122.32846,1088
1432330000,aal433,6775,305,23,37.93747,-122.32846,1088
1432330001,aal433,6775,309,29,37.93747,-122.32846,1216
1432330001,aal433,10600,309,29,37.93747,-122.32846,1216
1432330001,jbu416,10600,309,29,37.93747,-122.32846,1216
1432330001,jbu416,6825,309,29,37.93747,-122.32846,1216
1432330003,jbu416,6900,309,29,37.93747,-122.32846,1216
1432330003,jbu416,10625,309,29,37.93747,-122.32846,1216
1432330005,jbu416,10625,300,116,37.93747,-122.32846,1344
1432330006,jbu416,10275,300,116,37.93747,-122.32846,1344
1432330007,jbu416,10275,300,116,37.93747,-122.32846,1344
1432330007,jbu416,10275,373,174,37.93747,-122.32846,-1536
1432330007,jbu416,12950,373,174,37.93747,-122.32846,-1536
1432330008,jbu416,10700,373,174,37.93747,-122.32846,-1536
1432330008,jbu416,10325,373,174,37.93747,-122.32846,-1536
1432330009,jbu416,7100,373,174,37.93747,-122.32846,-1536
1432330009,jbu416,7125,373,174,37.93747,-122.32846,-1536
1432330010,jbu416,7175,373,174,37.93747,-122.32846,-1536
1432330010,jbu416,10400,373,174,37.93747,-122.32846,-1536
1432330010,jbu416,10400,302,116,37.93747,-122.32846,1472
1432330011,jbu416,10400,302,116,37.93747,-122.32846,1472
1432330011,jbu416,10775,302,116,37.93747,-122.32846,1472
1432330011,jbu416,10400,302,116,37.93747,-122.32846,1472
1432330011,jbu416,10425,302,116,37.93747,-122.32846,1472
1432330012,jbu416,1300,302,116,37.93747,-122.32846,1472
1432330013,jbu416,1300,302,116,37.93747,-122.32846,1472
1432330013,jbu416,7275,302,116,37.93747,-122.32846,1472
1432330013,jbu416,10800,302,116,37.93747,-122.32846,1472
1432330013,jbu416,7275,302,116,37.93747,-122.32846,1472
1432330015,jbu416,1300,302,116,37.93747,-122.32846,1472
1432330016,jbu416,1300,302,116,37.93747,-122.32846,1472
1432330017,jbu416,10575,302,116,37.93747,-122.32846,1472
1432330017,jbu416,10600,302,116,37.93747,-122.32846,1472
1432330018,aal433,10600,302,116,37.93747,-122.32846,1472
1432330018,aal433,10600,305,116,37.93747,-122.32846,1728
1432330018,aal433,10625,305,116,37.93747,-122.32846,1728
1432330021,aal433,11000,305,116,37.93747,-122.32846,1728
1432330022,aal433,11000,305,116,37.93747,-122.32846,1728
1432330022,aal433,10750,305,116,37.93747,-122.32846,1728
1432330023,aal433,11025,305,116,37.93747,-122.32846,1728
1432330023,aal433,11050,305,116,37.93747,-122.32846,1728
1432330023,aal433,10775,305,116,37.93747,-122.32846,1728
1432330023,aal433,11050,305,116,37.93747,-122.32846,1728
1432330024,aal433,11050,305,116,37.93747,-122.32846,1728
1432330024,aal433,11050,333,50,37.93747,-122.32846,1280
1432330025,aal433,11075,333,50,37.93747,-122.32846,1280
1432330025,aal433,7650,333,50,37.93747,-122.32846,1280
1432330025,aal433,10825,333,50,37.93747,-122.32846,1280
1432330025,aal433,10825,334,51,37.93747,-122.32846,1280
1432330025,aal433,7650,334,51,37.93747,-122.32846,1280
1432330025,aal433,11075,334,51,37.93747,-122.32846,1280
1432330025,aal433,11075,306,116,37.93747,-122.32846,1856
1432330026,aal433,11075,306,116,37.93747,-122.32846,1856
1432330026,aal433,1100,306,116,37.93747,-122.32846,1856
1432330026,aal433,1100,306,116,37.93747,-122.32846,1792
1432330026,aal433,10850,306,116,37.93747,-122.32846,1792
1432330026,aal433,11100,306,116,37.93747,-122.32846,1792
1432330026,aal433,1200,306,116,37.93747,-122.32846,1792
1432330026,aal433,10850,306,116,37.77342,-122.28464,1792
1432330026,aal433,1200,306,116,37.77342,-122.28464,1792
1432330026,aal433,7675,306,116,37.77342,-122.28464,1792
1432330026,aal433,1100,306,116,37.77342,-122.28464,1792
1432330027,aal433,1100,306,116,37.77342,-122.28464,1792
1432330027,aal433,1200,306,116,37.77342,-122.28464,1792
1432330027,aal433,10875,306,116,37.77342,-122.28464,1792
1432330027,aal433,26000,306,116,37.77342,-122.28464,1792
1432330027,aal433,1100,306,116,37.77342,-122.28464,1792
1432330027,aal433,10875,306,116,37.77342,-122.28464,1792
1432330027,aal433,26000,306,116,37.77342,-122.28464,1792
1432330027,aal433,10875,306,116,37.77342,-122.28464,1792
1432330027,aal433,7700,306,116,37.77342,-122.28464,1792
1432330028,aal433,7700,335,51,37.77342,-122.28464,1280
1432330028,aal433,26000,335,51,37.77342,-122.28464,1280
1432330028,aal433,7700,335,51,37.77342,-122.28464,1280
1432330028,aal433,26000,335,51,37.77342,-122.28464,1280
1432330028,aal433,7700,335,51,37.77342,-122.28464,1280
1432330028,aal433,7725,335,51,37.77342,-122.28464,1280
1432330028,aal433,11125,335,51,37.77342,-122.28464,1280
1432330028,aal433,7725,335,51,37.77342,-122.28464,1280
1432330028,aal433,1100,335,51,37.77342,-122.28464,1280
1432330029,aal433,1100,335,51,37.77342,-122.28464,1280
1432330029,aal433,7725,335,51,37.77342,-122.28464,1280
1432330029,aal433,26000,335,51,37.77342,-122.28464,1280
1432330029,aal433,7725,335,51,37.77342,-122.28464,1280
1432330029,aal433,26000,335,51,37.77342,-122.28464,1280
1432330029,aal433,7750,335,51,37.77342,-122.28464,1280
1432330029,aal433,10925,335,51,37.77342,-122.28464,1280
1432330029,aal433,1100,335,51,37.77342,-122.28464,1280
1432330029,aal433,7750,335,51,37.77342,-122.28464,1280
1432330029,aal433,11150,335,51,37.96742,-122.28829,1280
1432330029,aal433,7750,335,51,37.96742,-122.28829,1280
1432330029,aal433,14450,335,51,37.96742,-122.28829,1280
1432330029,aal433,14475,335,51,37.96742,-122.28829,1280
1432330030,aal433,10925,335,51,37.96742,-122.28829,1280
1432330030,aal433,11175,335,51,37.96742,-122.28829,1280
1432330030,aal433,10950,335,51,37.77114,-122.27897,1280
1432330030,aal433,11175,335,51,37.77114,-122.27897,1280
1432330030,aal433,26000,335,51,37.77114,-122.27897,1280
1432330030,aal433,10975,335,51,37.77114,-122.27897,1280
1432330031,aal433,11200,335,51,37.77114,-122.27897,1280
1432330031,aal433,10975,335,51,37.77114,-122.27897,1280
1432330031,aal433,1200,335,51,37.77114,-122.27897,1280
1432330031,aal433,11000,335,51,37.77114,-122.27897,1280
1432330031,aal433,11200,335,51,37.77114,-122.27897,1280
1432330032,aal433,7800,335,51,37.77114,-122.27897,1280
1432330032,aal433,11025,335,51,37.76979,-122.27544,1280
1432330032,aal433,11025,308,116,37.76979,-122.27544,1664
1432330032,aal433,7825,308,116,37.76979,-122.27544,1664
1432330032,aal433,11025,308,116,37.76979,-122.27544,1664
1432330032,aal433,7825,308,116,37.76979,-122.27544,1664
1432330032,aal433,26000,308,116,37.76979,-122.27544,1664
1432330033,aal433,11225,308,116,37.76979,-122.27544,1664
1432330033,aal433,7850,308,116,37.76979,-122.27544,1664
1432330033,aal433,11050,308,116,37.76979,-122.27544,1664
1432330033,aal433,11050,308,116,37.76884,-122.27304,1664
1432330034,aal433,26000,308,116,37.76884,-122.27304,1664
1432330035,aal433,26000,308,116,37.76884,-122.27304,1664
1432330035,aal433,26000,342,52,37.76884,-122.27304,1088
1432330035,aal433,7875,342,52,37.76884,-122.27304,1088
1432330035,aal433,11925,342,52,37.76884,-122.27304,1088
1432330037,aal433,11125,342,52,37.76884,-122.27304,1088
1432330039,aal433,11125,342,52,37.76884,-122.27304,1088
1432330039,aal433,11150,342,52,37.76884,-122.27304,1088
1432330039,aal433,11150,342,52,37.76625,-122.26511,1088
1432330040,aal433,1200,342,52,37.76625,-122.26511,1088
1432330040,aal433,11200,342,52,37.76625,-122.26511,1088
1432330041,aal433,11225,342,52,37.76625,-122.26511,1088
1432330041,aal433,11225,342,52,37.76495,-122.25989,1088
1432330041,aal433,11725,342,52,37.76495,-122.25989,1088
1432330043,aal433,11725,342,52,37.76495,-122.25989,1088
1432330043,aal433,26000,342,52,37.76495,-122.25989,1088
1432330044,aal433,26000,342,52,37.76495,-122.25989,1088
1432330044,aal433,7900,342,52,37.76495,-122.25989,1088
1432330044,aal433,11325,342,52,37.76495,-122.25989,1088
1432330045,aal433,11325,309,102,37.76495,-122.25989,1536
1432330045,aal433,1200,309,102,37.76495,-122.25989,1536
1432330045,aal433,11325,309,102,37.76495,-122.25989,1536
1432330045,aal433,26000,309,102,37.76495,-122.25989,1536
1432330045,aal433,1200,309,102,37.76495,-122.25989,1536
1432330045,aal433,26000,309,102,37.76495,-122.25989,1536
1432330045,aal433,11325,309,102,37.76495,-122.25989,1536
1432330045,aal433,11325,309,102,37.76363,-122.25259,1536
1432330045,aal433,11325,308,101,37.76363,-122.25259,1536
1432330046,aal433,11450,308,101,37.76363,-122.25259,1536
1432330046,aal433,26000,308,101,37.76363,-122.25259,1536
1432330047,aal433,11375,308,101,37.76363,-122.25259,1536
1432330047,aal433,26000,308,101,37.76363,-122.25259,1536
1432330047,aal433,7900,308,101,37.76363,-122.25259,1536
1432330048,aal433,11475,308,101,37.76363,-122.25259,1536
1432330048,aal433,11475,308,98,37.76363,-122.25259,1600
1432330048,aal433,11400,308,98,37.76363,-122.25259,1600
1432330048,aal433,11400,308,98,37.76308,-122.24732,1600
1432330048,aal433,1100,308,98,37.76308,-122.24732,1600
1432330049,aal433,11425,308,98,37.76308,-122.24732,1600
1432330050,aal433,11425,308,98,37.76308,-122.24732,1600
1432330051,aal433,11425,308,98,37.76308,-122.24732,1600
1432330051,aal433,11500,308,98,37.76285,-122.24213,1600
1432330051,aal433,11500,307,92,37.76285,-122.24213,1664
1432330051,aal433,1100,307,92,37.76285,-122.24213,1664
1432330052,aal433,1100,307,92,37.76285,-122.24213,1664
1432330052,aal433,11500,307,92,37.76285,-122.24213,1664
1432330052,aal433,11525,307,92,37.76285,-122.24213,1664
1432330053,aal433,8000,307,92,37.76285,-122.24213,1664
1432330053,aal433,8000,367,172,37.76285,-122.24213,-1536
1432330053,aal433,11525,367,172,37.76285,-122.24213,-1536
1432330053,aal433,11400,367,172,37.76285,-122.24213,-1536
1432330053,aal433,8000,367,172,37.76285,-122.24213,-1536
1432330053,aal433,11550,367,172,37.76285,-122.24213,-1536
1432330054,aal433,11550,367,172,37.76285,-122.24213,-1536
1432330054,aal433,11375,367,172,37.76285,-122.24213,-1536
1432330054,aal433,1000,367,172,37.76285,-122.24213,-1536
1432330054,aal433,8025,367,172,37.76285,-122.24213,-1536
1432330054,aal433,1000,367,172,37.76285,-122.24213,-1536
1432330054,aal433,11575,367,172,37.76285,-122.24213,-1536
1432330055,aal433,11575,367,172,37.76285,-122.24213,-1536
1432330055,aal433,8050,367,172,37.76285,-122.24213,-1536
1432330056,aal433,1100,367,172,37.76285,-122.24213,-1536
1432330056,aal433,8075,367,172,37.76285,-122.24213,-1536
1432330056,aal433,1000,367,172,37.76285,-122.24213,-1536
1432330056,aal433,11600,367,172,37.76285,-122.24213,-1536
1432330057,aal433,8125,367,172,37.76285,-122.24213,-1536
1432330057,aal433,11275,367,172,37.76285,-122.24213,-1536
1432330058,aal433,11275,367,172,37.76285,-122.24213,-1536
1432330058,aal433,8175,367,172,37.76285,-122.24213,-1536
1432330059,aal433,26000,367,172,37.76285,-122.24213,-1536
1432330059,aal433,11225,367,172,37.76285,-122.24213,-1536
1432330060,aal433,11200,367,172,37.76285,-122.24213,-1536
1432330061,aal433,11200,367,172,37.76285,-122.24213,-1536
1432330062,aal433,11150,367,172,37.76285,-122.24213,-1536
1432330062,aal433,11725,367,172,37.76285,-122.24213,-1536
1432330062,aal433,11150,367,172,37.76285,-122.24213,-1536
1432330063,aal433,26000,367,172,37.76285,-122.24213,-1536
1432330064,aal433,11100,367,172,37.76285,-122.24213,-1536
1432330068,aal433,11100,367,172,37.76285,-122.24213,-1536
1432330068,aal433,1200,367,172,37.76285,-122.24213,-1536
1432330069,aal433,1200,367,172,37.76285,-122.24213,-1536
1432330076,aal433,8975,367,172,37.76285,-122.24213,-1536
1432330077,aal433,8975,367,172,37.76285,-122.24213,-1536
1432330077,aal433,9025,367,172,37.76285,-122.24213,-1536
1432330077,aal433,1100,367,172,37.76285,-122.24213,-1536
1432330078,aal433,26000,367,172,37.76285,-122.24213,-1536
1432330079,aal433,12350,367,172,37.76285,-122.24213,-1536
1432330084,aal433,9450,367,172,37.76285,-122.24213,-1536
1432330085,aal433,9500,367,172,37.76285,-122.24213,-1536
1432330086,aal433,9500,367,172,37.76285,-122.24213,-1536
1432330086,aal433,9575,367,172,37.76285,-122.24213,-1536
1432330087,aal433,9625,367,172,37.76285,-122.24213,-1536
1432330088,aal433,9625,367,172,37.76285,-122.24213,-1536
